RegionCode,City,State,Country,Countrylatitude,Countrylongitude,Region,Market
R1144,Vallauris,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1145,Laval,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1146,Rosny-sous-Bois,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1147,Bonneuil-sur-Marne,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1148,Villefontaine,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1149,Saint-Brieuc,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1150,Bordeaux,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1151,Bayeux,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1152,Boulogne-Billancourt,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1153,Bourgoin-Jallieu,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1154,Garches,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1155,Haguenau,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1156,Thionville,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1157,Tournefeuille,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1158,Cachan,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1159,Vernon,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1160,Creil,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1161,Franconville,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1162,Thiais,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1163,Les Mureaux,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1164,Villiers-le-Bel,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1165,Cavaillon,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1166,Villenave-d'Ornon,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1167,Pantin,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1168,Tourcoing,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1169,Aubervilliers,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1170,Annecy-le-Vieux,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1171,Sarcelles,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1172,Antibes,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1173,Villeneuve-le-Roi,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1174,Wattrelos,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1175,Neuilly-sur-Marne,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1176,Cherbourg-Octeville,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1177,Chatou,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1178,Valence,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1179,Lisieux,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1180,Colmar,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1181,Limoges,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1182,Le Blanc-Mesnil,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1183,Nogent-sur-Oise,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1184,Evreux,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1185,Taverny,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1186,Massy,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1187,Frontignan,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1188,Abbeville,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1189,Aulnay-sous-Bois,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1190,Suresnes,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1191,Neuilly-Plaisance,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1192,Angers,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1193,Sanary-sur-Mer,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1194,Puteaux,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1195,Saint-Herblain,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1196,Auch,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1197,Six-Fours-les-Plages,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1198,Castelnau-le-Lez,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1199,Sarreguemines,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1200,Saint-Chamond,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1201,Amiens,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1202,Levallois-Perret,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1203,La Teste-de-Buch,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1204,Vence,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1205,Bastia,Corsica,France,46.227638,2.213749,Western Europe,Europe
R1206,Torcy,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1207,La Celle-Saint-Cloud,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1208,Fontenay-sous-Bois,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1209,Cormeilles-en-Parisis,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1210,Schiltigheim,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1211,Montmorency,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1212,Tours,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1213,Pau,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1214,Le Cannet,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1215,La Crau,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1216,Lattes,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1217,Sannois,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1218,Le Petit-Quevilly,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1219,Cestas,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1220,Versailles,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1221,Noisy-le-Grand,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1222,Saint-Avold,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1223,La Baule-Escoublac,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1224,Bry-sur-Marne,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1225,Rouen,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1226,Lens,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1227,Vitry-sur-Seine,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1228,Echirolles,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1229,Chilly-Mazarin,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1230,Montbrison,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1231,Bagneux,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1232,Chaville,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1233,Choisy-le-Roi,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1234,Berck,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1235,Osny,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1236,Douarnenez,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1237,Wasquehal,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1238,Ronchin,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1239,Saint-Genis-Laval,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1240,Chartres,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1241,Pamiers,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1242,Vitrolles,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1243,Vincennes,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1244,Longjumeau,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1245,Troyes,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1246,Dreux,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1247,Vannes,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1248,Marly-le-Roi,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1249,Laon,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1250,Saint-Priest,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1251,Nanterre,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1252,Colomiers,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1253,Sorgues,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1254,Millau,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1255,Douai,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1256,Landerneau,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1257,Outreau,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1258,Cournon-d'Auvergne,Auvergne,France,46.227638,2.213749,Western Europe,Europe
R1259,Livry-Gargan,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1260,Maisons-Laffitte,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1261,Meaux,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1262,Lomme,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1263,Villeneuve-la-Garenne,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1264,Bressuire,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1265,Cluses,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1266,Albertville,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1267,Clichy-sous-Bois,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1268,Gagny,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1269,Saint-Nazaire,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1270,Sevran,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1271,Saint-Germain-en-Laye,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1272,Sète,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1273,Sceaux,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1274,Viroflay,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1275,Le Plessis-Robinson,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1276,Fontenay-le-Comte,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1277,Firminy,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1278,Mons-en-Baroeul,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1279,Sucy-en-Brie,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1280,Vaulx-en-Velin,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1281,Montceau-les-Mines,Bourgogne-Franche-Comté,France,46.227638,2.213749,Western Europe,Europe
R1282,Flers,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1283,Poissy,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1284,Les Pavillons-sous-Bois,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1285,Les Lilas,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1286,Cagnes-sur-Mer,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1287,Brive-la-Gaillarde,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1288,Pertuis,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1289,Mantes-la-Ville,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1290,Bar-le-Duc,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1291,Bagnolet,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1292,Salon-de-Provence,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1293,Neuilly-sur-Seine,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1294,Saint-Quentin,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1295,Coulommiers,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1296,Carpentras,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1297,Concarneau,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1298,Valenciennes,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1299,Ajaccio,Corsica,France,46.227638,2.213749,Western Europe,Europe
R1300,Ivry-sur-Seine,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1301,Montgeron,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1302,La Madeleine,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1303,Allauch,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1304,Saint-Pierre-des-Corps,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1305,Vanves,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1306,Cognac,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1307,Avion,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1308,Saumur,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1309,Poitiers,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1310,Fresnes,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1311,Stains,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1312,Eragny,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1313,Moulins,Auvergne,France,46.227638,2.213749,Western Europe,Europe
R1314,Montereau-Fault-Yonne,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1315,Menton,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1316,Albi,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1317,Senlis,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1318,Anglet,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1319,Saint-Ouen,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1320,Mâcon,Bourgogne-Franche-Comté,France,46.227638,2.213749,Western Europe,Europe
R1321,Lagny-sur-Marne,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1322,Lannion,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1323,Trappes,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1324,Sartrouville,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1325,Digne-les-Bains,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1326,Soissons,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1327,Pontivy,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1328,Tulle,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1329,Argentan,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1330,Denain,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1331,Gap,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1332,Ermont,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1333,Le Pré-Saint-Gervais,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1334,Chevilly-Larue,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1335,Louviers,Normandy,France,46.227638,2.213749,Western Europe,Europe
R1336,Vertou,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
R1337,Lingolsheim,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1338,Sallanches,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1339,Caluire-et-Cuire,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1340,Olivet,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1341,Illkirch-Graffenstaden,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1342,Saint-Cyr-sur-Loire,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1343,Libourne,Aquitaine-Limousin-Poitou-Charentes,France,46.227638,2.213749,Western Europe,Europe
R1344,Maubeuge,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1345,Saint-Jean-de-la-Ruelle,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1346,Melun,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1347,Annemasse,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1348,Forbach,Alsace-Champagne-Ardenne-Lorraine,France,46.227638,2.213749,Western Europe,Europe
R1349,Les Ulis,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1350,Le Creusot,Bourgogne-Franche-Comté,France,46.227638,2.213749,Western Europe,Europe
R1351,Thonon-les-Bains,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1352,Vigneux-sur-Seine,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1353,Fleury-les-Aubrais,Centre-Val de Loire,France,46.227638,2.213749,Western Europe,Europe
R1354,Mitry-Mory,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1355,Goussainville,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1356,Villeneuve-Saint-Georges,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1357,Villiers-sur-Marne,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1358,Cambrai,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1359,Gardanne,Provence-Alpes-Côte d'Azur,France,46.227638,2.213749,Western Europe,Europe
R1360,Plaisir,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1361,Ploemeur,Brittany,France,46.227638,2.213749,Western Europe,Europe
R1362,Issoire,Auvergne,France,46.227638,2.213749,Western Europe,Europe
R1363,Halluin,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1364,Hautmont,Nord-Pas-de-Calais-Picardie,France,46.227638,2.213749,Western Europe,Europe
R1365,Plaisance-du-Touch,Languedoc-Roussillon-Midi-Pyrénées,France,46.227638,2.213749,Western Europe,Europe
R1366,Saint-Cloud,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1367,Domont,Ile-de-France,France,46.227638,2.213749,Western Europe,Europe
R1368,Annonay,Auvergne-Rhône-Alpes,France,46.227638,2.213749,Western Europe,Europe
R1369,Les Herbiers,Pays de la Loire,France,46.227638,2.213749,Western Europe,Europe
